Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
3,"Y Wang, S Huang, G Li, Q Deng, D Liao, P Si…","Cognitive representation learning of self-media online article quality",2020,"… of the 28th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3394171.3413747","https://scholar.google.com/scholar?cites=17343289042704782557&as_sdt=2005&sciodt=2007&hl=en",507,"2022-06-21 20:50:26","","10.1145/3394171.3413747","","",,,,,3,1.50,0,7,2,"… network on … high-order combinatorial features in the embedding space. The key problem is to determine which features should be selected and combined to form meaningful high-order …","https://arxiv.org/pdf/2008.05658","https://scholar.google.com/scholar?q=related:3dRX4369r_AJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
5,"H Han, X Zhu, Y Li","Generalizing long short-term memory network for deep learning from generic data",2020,"ACM Transactions on Knowledge Discovery from …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3366022","https://scholar.google.com/scholar?cites=3120872948445737469&as_sdt=2005&sciodt=2007&hl=en",508,"2022-06-21 20:50:26","","10.1145/3366022","","",,,,,5,2.50,2,3,2,"… CNN is a popular deep feed-forward artificial neural networks model, which is specially designed for the data represented in array (or in a high order tensor) form and have been popu…","https://par.nsf.gov/servlets/purl/10166436","https://scholar.google.com/scholar?q=related:_fE7WWmRTysJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
2,"N He, S Yang, F Li, S Trajanovski…","A-DDPG: Attention mechanism-based deep reinforcement learning for NFV",2021,"2021 IEEE/ACM 29th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9521285/","https://scholar.google.com/scholar?cites=14309635384832813416&as_sdt=2005&sciodt=2007&hl=en",509,"2022-06-21 20:50:26","","","","",,,,,2,2.00,0,5,1,"… We use the high-order matrix K ∗ N to represent the deployment status of VNF on a physical … mechanism into the neural network, which allows the network to better obtain neighbor …","https://pure.tudelft.nl/ws/files/93969106/IWQoS2021.pdf","https://scholar.google.com/scholar?q=related:aOlRGpEJlsYJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
388,"H Gao, Z Wang, S Ji","Large-scale learnable graph convolutional networks",2018,"… of the 24th ACM SIGKDD international conference …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3219819.3219947","https://scholar.google.com/scholar?cites=13595571765503742256&as_sdt=2005&sciodt=2007&hl=en",510,"2022-06-21 20:50:26","","10.1145/3219819.3219947","","",,,,,388,97.00,129,3,4,"… , Pubmed citation network, and protein-protein interaction network datasets. Our results also … With multiple iterations, high-order neighboring nodes of the initial nodes are included. Note …","https://dl.acm.org/doi/pdf/10.1145/3219819.3219947","https://scholar.google.com/scholar?q=related:MFEuAX0srbwJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
94,"Y Fang","Modeling and performance analysis for wireless mobile networks: a new analytical approach",2005,"IEEE/ACM Transactions on networking","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1528489/","https://scholar.google.com/scholar?cites=6966941570758154111&as_sdt=2005&sciodt=2007&hl=en",511,"2022-06-21 20:50:26","","","","",,,,,94,5.53,94,1,17,"… In most wireless network performance study, we often focus on the homogeneous wireless … the high-order derivatives of rational functions. We show that the high-order derivatives of a …","http://www.fang.ece.ufl.edu/mypaper/ton05fang.pdf","https://scholar.google.com/scholar?q=related:fxfxN3KMr2AJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
40,"W Su, D Du, X Yang, S Zhou, H Fu","Interactive sketch-based normal map generation with deep neural networks",2018,"Proceedings of the ACM on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3203186","https://scholar.google.com/scholar?cites=16054719584440241169&as_sdt=2005&sciodt=2007&hl=en",512,"2022-06-21 20:50:26","","10.1145/3203186","","",,,,,40,10.00,8,5,4,"… Surface normal map is high-order differential information of the shape, and thus is not easy for … 3.2 Network Design The implementation of our network structure is illustrated in Fig. 2. We …","https://scholars.cityu.edu.hk/files/21948459/49_Interactive_Sketch_Based_Normal_Map_Generation.pdf","https://scholar.google.com/scholar?q=related:EUwRh2bSzd4J:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
502,"A Odlyzko","Paris metro pricing for the internet",1999,"Proceedings of the 1st ACM Conference on Electronic …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/336992.337030","https://scholar.google.com/scholar?cites=12178646414904140536&as_sdt=2005&sciodt=2007&hl=en",513,"2022-06-21 20:50:26","","10.1145/336992.337030","","",,,,,502,21.83,502,1,23,"… network shifts demand into the off-peak hours, and evens out the load on the network. The … Mbs (the voice in a videoconference call as well as the high order bits of the picture, say) on a …","https://dl.acm.org/doi/pdf/10.1145/336992.337030","https://scholar.google.com/scholar?q=related:-CJynWM-A6kJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
1,"XY Li, W Lin, JM Chang, X Jia","Transmission Failure Analysis of Multi-Protection Routing in Data Center Networks With Heterogeneous Edge-Core Servers",2022,"IEEE/ACM Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9705523/","https://scholar.google.com/scholar?cites=1206383680244274422&as_sdt=2005&sciodt=2007&hl=en",514,"2022-06-21 20:50:26","","","","",,,,,1,1.00,0,4,1,"… To configure a protection routing in a network, according to Tapolcai’s … WITH HIGH ORDER In this section, we deal with the construction of CISTs in RCube networks with high-order by …","https://arxiv.org/pdf/2105.11491","https://scholar.google.com/scholar?q=related:9tTJw5DvvRAJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
516,"PF Tsuchiya","The landmark hierarchy: a new hierarchy for routing in very large networks",1988,"ACM SIGCOMM Computer Communication Review","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/52325.52329","https://scholar.google.com/scholar?cites=3270784165218680354&as_sdt=2005&sciodt=2007&hl=en",515,"2022-06-21 20:50:26","","10.1145/52325.52329","","",,,,,516,15.18,516,1,34,"… describe a switching element in a network, like a packet switch or … sink of traffic in a communications network. A host does not … By examining the high-order component of the …","https://dl.acm.org/doi/pdf/10.1145/52325.52329","https://scholar.google.com/scholar?q=related:Iv7UcN4oZC0J:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
0,"H Moretont, C Séquin","Surface Design",1991,"Proceedings","ACM Press","","",516,"2022-06-21 20:50:26","CITATION","","","",,,,,0,0.00,0,2,31,"","","https://scholar.google.com/scholar?q=related:4RQ41V3iIqsJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
12,"X Wang, B Zhou, H Fang, X Chen, Q Zhao…","Learning to group and label fine-grained shape components",2018,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3272127.3275009","https://scholar.google.com/scholar?cites=18050800140649226468&as_sdt=2005&sciodt=2007&hl=en",517,"2022-06-21 20:50:26","","10.1145/3272127.3275009","","",,,,,12,3.00,2,6,4,"… , contextual information, we design a network that takes two scales of 3D … The network outputs the labeling probabilities of the part … large amount of high-order relational data for training …","https://arxiv.org/pdf/1809.05050","https://scholar.google.com/scholar?q=related:5OD3NhdTgfoJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
0,"WB Langdon","Deep Genetic Programming Trees are Robust",2022,"ACM Transactions on Evolutionary Learning and …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3539738","",518,"2022-06-21 20:50:26","","10.1145/3539738","","",,,,,0,0.00,0,1,1,"… We generate uniformly at random high order polynomials composed of 12 500 and 750 000 additions and multiplications and follow the impact of small changes to them. From …","https://dl.acm.org/doi/pdf/10.1145/3539738","https://scholar.google.com/scholar?q=related:iCOwx1JQqtEJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
9,"K Xie, Y Chen, X Wang, G Xie, J Cao…","Accurate and fast recovery of network monitoring data with GPU-accelerated tensor completion",2020,"IEEE/ACM …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9085953/","https://scholar.google.com/scholar?cites=13792315717392225765&as_sdt=2005&sciodt=2007&hl=en",519,"2022-06-21 20:50:26","","","","",,,,,9,4.50,2,6,2,"… Several tensor completion algorithms [46]–[49] are proposed to capture the global data structure for recovering the missing data via a high-order CANDECOMP PARAFAC (CP) …","","https://scholar.google.com/scholar?q=related:5VUz9REmaL8J:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
55,"Q Zhang, LT Yang, X Liu, Z Chen, P Li","A tucker deep computation model for mobile multimedia feature learning",2017,"ACM Transactions on Multimedia …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3063593","https://scholar.google.com/scholar?cites=10660370240640493388&as_sdt=2005&sciodt=2007&hl=en",520,"2022-06-21 20:50:26","","10.1145/3063593","","",,,,,55,11.00,11,5,5,"… Furthermore, a high-order back-propagation algorithm was implemented to train the parameters of the deep computation model. The deep computation model has achieved super …","","https://scholar.google.com/scholar?q=related:TKeFt0A-8ZMJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
166,"H Chen, H Yin, W Wang, H Wang…","PME: projected metric embedding on heterogeneous networks for link prediction",2018,"… of the 24th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3219819.3219986","https://scholar.google.com/scholar?cites=7339889795579320400&as_sdt=2005&sciodt=2007&hl=en",521,"2022-06-21 20:50:26","","10.1145/3219819.3219986","","",,,,,166,41.50,33,5,4,"… However, the graph factorization methods only preserve linkage information of directly linked nodes so it is insufficient for leaning the high-order proximity of a network. Moreover, …","http://shichuan.org/hin/time/2018.KDD%202018%20Projected%20Metric%20Embedding%20on%20Heterogeneous%20Networks%20for%20Link%20Prediction.pdf","https://scholar.google.com/scholar?q=related:UBgFdOGG3GUJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
225,"LH Chen, ZH Ling, LJ Liu, LR Dai","Voice conversion using deep neural networks with layer-wise generative training",2014,"… /ACM Transactions on Audio …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6891242/","https://scholar.google.com/scholar?cites=15163753154659043775&as_sdt=2005&sciodt=2007&hl=en",522,"2022-06-21 20:50:26","","","","",,,,,225,28.13,56,4,8,"… stochastic neural network. In other … high-order representations of the spectral envelopes. It is worthwhile to note that the proposed network can be easily extended to a deeper network …","","https://scholar.google.com/scholar?q=related:v0kpNSd5cNIJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
12,"T Zhang, Y Xiong, J Zhang, Y Zhang, Y Jiao…","CommDGI: community detection oriented deep graph infomax",2020,"… of the 29th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3340531.3412042","https://scholar.google.com/scholar?cites=14924392339755185911&as_sdt=2005&sciodt=2007&hl=en",523,"2022-06-21 20:50:26","","10.1145/3340531.3412042","","",,,,,12,6.00,2,6,2,"… ), a graph neural network designed to handle community … is applied in our graph neural network so that the model can … graph clustering that exploits high-order graph convolution to …","https://dl.acm.org/doi/pdf/10.1145/3340531.3412042","https://scholar.google.com/scholar?q=related:9zarm8IXHs8J:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
21,"B Zhang, X Li, X Xu, KC Leung…","Knowledge guided capsule attention network for aspect-based sentiment analysis",2020,"IEEE/ACM Transactions …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9169794/","https://scholar.google.com/scholar?cites=9152069672805284102&as_sdt=2005&sciodt=2007&hl=en",524,"2022-06-21 20:50:26","","","","",,,,,21,10.50,4,5,2,"… -based convolutional network (GCN) [13] is employed to learn the graph representation, which is an effective graph-based neural network that captures the high order neighborhood …","https://www.eee.hku.hk/~kcleung/papers/journals/KGCapsAN:TASLP_2020/09169794.pdf","https://scholar.google.com/scholar?q=related:Bjkvr-CuAn8J:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
35,"RA Falbo, FB Ruy, G Guizzardi, MP Barcellos…","Towards an enterprise ontology pattern language",2014,"… of the 29th Annual ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2554850.2554983","https://scholar.google.com/scholar?cites=13137462153266445491&as_sdt=2005&sciodt=2007&hl=en",525,"2022-06-21 20:50:26","","10.1145/2554850.2554983","","",,,,,35,4.38,7,5,8,"… An Ontology Pattern Language (OPL) [7] is a network of interconnected domain-… high-order universals, ie rigid sortals whose instances are types. A concept stereotyped as high-order …","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.718.5051&rep=rep1&type=pdf","https://scholar.google.com/scholar?q=related:s7yVHzmkUbYJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
13,"Y Yang, L Wu, R Hong, K Zhang, M Wang","Enhanced graph learning for collaborative filtering via mutual information maximization",2021,"… of the 44th International ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3404835.3462928","https://scholar.google.com/scholar?cites=10478412591478627027&as_sdt=2005&sciodt=2007&hl=en",526,"2022-06-21 20:50:26","","10.1145/3404835.3462928","","",,,,,13,13.00,3,5,1,"… To this end, in this paper, we propose an enhanced graph learning network (EGLN ) … final item embedding matrix V ∈ R𝐷×𝑁 by injecting high-order structure of the graph G for the final …","","https://scholar.google.com/scholar?q=related:01oQJbzMapEJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
215,"D Cozzolino, G Poggi, L Verdoliva","Recasting residual-based local descriptors as convolutional neural networks: an application to image forgery detection",2017,"Proceedings of the 5th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3082031.3083247","https://scholar.google.com/scholar?cites=7002335334554021183&as_sdt=2005&sciodt=2007&hl=en",527,"2022-06-21 20:50:26","","10.1145/3082031.3083247","","",,,,,215,43.00,72,3,5,"… for taking into account high-order dependencies among … of a convolutional neural network. Establishing this equivalence … and ne-tune the network through a sensible training phase with …","https://arxiv.org/pdf/1703.04615","https://scholar.google.com/scholar?q=related:Py1CBuNKLWEJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
210,"J Wang, M Li, J Chen, Y Pan","A fast hierarchical clustering algorithm for functional modules discovery in protein interaction networks",2010,"IEEE/ACM Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5557849/","https://scholar.google.com/scholar?cites=824678683589023105&as_sdt=2005&sciodt=2007&hl=en",528,"2022-06-21 20:50:26","","","","",,,,,210,17.50,53,4,12,"… network and in the weighted network. We apply HC-PIN to the yeast protein interaction network … the common neighbors instead of the triangles or high-order cycles. Here, we use the …","https://www.researchgate.net/profile/Min-Li-97/publication/45821337_Wang_J_Li_M_Chen_J_Pan_Y_A_fast_hierarchical_clustering_algorithm_for_functional_modules_discovery_in_protein_interaction_networks_IEEE-ACM_T_Comput_Biol_Bioinform_8_607-620/links/0046353b64a06b1f9d000000/Wang-J-Li-M-Chen-J-Pan-Y-A-fast-hierarchical-clustering-algorithm-for-functional-modules-discovery-in-protein-interaction-networks-IEEE-ACM-T-Comput-Biol-Bioinform-8-607-620.pdf","https://scholar.google.com/scholar?q=related:gRUpteTYcQsJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
14,"Q Liu, R Xie, L Chen, S Liu, K Tu, P Cui…","Graph neural network for tag ranking in tag-enhanced video recommendation",2020,"… of the 29th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3340531.3416021","https://scholar.google.com/scholar?cites=11261857453023598223&as_sdt=2005&sciodt=2007&hl=en",529,"2022-06-21 20:50:26","","10.1145/3340531.3416021","","",,,,,14,7.00,2,7,2,"… networks to model high-order feature interactions. Recently, Graph neural network has also been … Recently, Graph neural networks have been widely verified in network representation …","http://nlp.csai.tsinghua.edu.cn/~xrb/publications/CIKM-20_GraphTR.pdf","https://scholar.google.com/scholar?q=related:j5aOhq8nSpwJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
320,"E Bainomugisha, AL Carreton, T Cutsem…","A survey on reactive programming",2013,"ACM Computing …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2501654.2501666","https://scholar.google.com/scholar?cites=14873262621981476821&as_sdt=2005&sciodt=2007&hl=en",530,"2022-06-21 20:50:26","","10.1145/2501654.2501666","","",,,,,320,35.56,80,4,9,"… and efficiently propagated across the network of dependent computations by the underlying … In order to illustrate Fran’s support for the dynamic dataflow structure and highorder reactivity…","https://jose.proenca.org/post/reactive-programming/slides/survey-on-RP.pdf","https://scholar.google.com/scholar?q=related:1QdNgo1xaM4J:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
529,"DR Cheriton, W Zwaenepoel","Distributed process groups in the V kernel",1985,"ACM Transactions on Computer Systems …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/214438.214439","https://scholar.google.com/scholar?cites=15274330036356112812&as_sdt=2005&sciodt=2007&hl=en",531,"2022-06-21 20:50:26","","10.1145/214438.214439","","",,,,,529,14.30,265,2,37,"… network multicast, thereby allowing applications to capitalize on the broadcast nature of the underlying network without developing their own network-… a fixed high-order address portion …","https://dl.acm.org/doi/pdf/10.1145/214438.214439","https://scholar.google.com/scholar?q=related:rOEVvz1S-dMJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
2,"H Chen, X Xin, D Wang, Y Ding","Decomposed collaborative filtering: modeling explicit and implicit factors for recommender systems",2021,"Proceedings of the 14th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3437963.3441826","https://scholar.google.com/scholar?cites=1671473204952934690&as_sdt=2005&sciodt=2007&hl=en",532,"2022-06-21 20:50:26","","10.1145/3437963.3441826","","",,,,,2,2.00,1,4,1,"… propose Decomposed Graph Convolutional Network (DGCN)… generalized form to capture high-order connectivity for users … neighbors for exploiting high-order connectivity, independent …","https://xinxin-me.github.io/papers/DCF.pdf","https://scholar.google.com/scholar?q=related:IqnNKAZEMhcJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
154,"CJ Hsieh, KY Chiang, IS Dhillon","Low rank modeling of signed networks",2012,"Proceedings of the 18th ACM SIGKDD …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2339530.2339612","https://scholar.google.com/scholar?cites=2450531568597266049&as_sdt=2005&sciodt=2007&hl=en",533,"2022-06-21 20:50:26","","10.1145/2339530.2339612","","",,,,,154,15.40,51,3,10,"… For each network (three real datasets and the random network), we complete the … The second cycle-based approach we consider is a supervised learning approach based on high order …","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.258.7177&rep=rep1&type=pdf","https://scholar.google.com/scholar?q=related:ge4eaXoJAiIJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
29,"JP Jesan","The neural approach to pattern recognition",2004,"Ubiquity","dl.acm.org","https://dl.acm.org/doi/fullHtml/10.1145/991108.985625","https://scholar.google.com/scholar?cites=4252348867966248026&as_sdt=2005&sciodt=2007&hl=en",534,"2022-06-21 20:50:26","HTML","10.1145/991108.985625","","",,,,,29,1.61,29,1,18,"… A neural network is an information processing system. It consists of massive simple processing … Some of the best neural models are back-propagation, high-order nets, time-delay neural …","https://dl.acm.org/doi/fullHtml/10.1145/991108.985625","https://scholar.google.com/scholar?q=related:WqQp-MNgAzsJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
35,"G Tan, AM Kermarrec","Greedy geographic routing in large-scale sensor networks: A minimum network decomposition approach",2011,"IEEE/ACM transactions on networking","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6032052/","https://scholar.google.com/scholar?cites=10778086639913631612&as_sdt=2005&sciodt=2007&hl=en",535,"2022-06-21 20:50:26","","","","",,,,,35,3.18,18,2,11,"… The continuous network model allows us to concentrate on the field’s high-order geometric properties (eg, large holes). Arising from irregular terrains, task, or security boundaries, those …","","https://scholar.google.com/scholar?q=related:fH9vurF0k5UJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
5,"DS Vogel, E Gottschalk, MC Wang","Anti-matter detection: Particle physics model for kdd cup 2004",2004,"ACM SIGKDD Explorations …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1046456.1046471","https://scholar.google.com/scholar?cites=14206985471107587682&as_sdt=2005&sciodt=2007&hl=en",536,"2022-06-21 20:50:26","","10.1145/1046456.1046471","","",,,,,5,0.28,2,3,18,"… We obtained the best result by setting the MITCH Neural Network to directly minimize the … More specifically, high order polynomial error functions cause the probabilities to move closer …","http://www.kdd.org/exploration_files/2004KDDTask1_v4.pdf","https://scholar.google.com/scholar?q=related:Yt6AngNaKcUJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
1,"D Keyes","The Arab world prepares the exascale workforce",2021,"Communications of the ACM","dl.acm.org","https://dl.acm.org/doi/fullHtml/10.1145/3447737","https://scholar.google.com/scholar?cites=9860718842821458420&as_sdt=2005&sciodt=2007&hl=en",537,"2022-06-21 20:50:26","HTML","10.1145/3447737","","",,,,,1,1.00,1,1,1,"… Heterogeneity of processing, memory, and network elements is now the norm, driven by … on massively distributed memory systems; high-order stencil update protocols for Cartesian …","https://dl.acm.org/doi/fullHtml/10.1145/3447737","https://scholar.google.com/scholar?q=related:9LlfEItP2IgJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
38,"S Kutty, L Chen, R Nayak","A people-to-people recommendation system using tensor space models",2012,"… the 27th annual ACM symposium on applied …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2245276.2245312","https://scholar.google.com/scholar?cites=12721662043934487615&as_sdt=2005&sciodt=2007&hl=en",538,"2022-06-21 20:50:26","","10.1145/2245276.2245312","","",,,,,38,3.80,13,3,10,"… the network as these variables play significant role in the choice of the interaction. In order to model the multi-dimensional nature of users’ behavior on a people network … level high-order …","https://eprints.qut.edu.au/47886/1/ACM_SAC_Sangeetha_eprints.pdf","https://scholar.google.com/scholar?q=related:P_RICTpsjLAJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
0,"W Zhang, X Guo, T Pan, C Liu, P Jiao, L Pan…","Role-oriented Network Embedding Based on Adversarial Learning between Higher-order and Local Features",2021,"… of the 30th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3459637.3482051","",539,"2022-06-21 20:50:26","","10.1145/3459637.3482051","","",,,,,0,0.00,0,7,1,"… -based network embedding. Therefore, we propose a novel role-oriented network embedding … This experiments indicates that the high-order information alone cannot accurately capture …","","https://scholar.google.com/scholar?q=related:khL70xeIVngJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
144,"LW Schruben, VJ Cogliano","An experimental procedure for simulation response surface model identification",1987,"Communications of the ACM","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/27651.27656","https://scholar.google.com/scholar?cites=12496291682641398550&as_sdt=2005&sciodt=2007&hl=en",540,"2022-06-21 20:50:26","","10.1145/27651.27656","","",,,,,144,4.11,72,2,35,"… This is because in a complex network jobs may exit the … domain simulation experiments is that high-order terms in a response … The presence of a high-order term or factor interaction in a …","https://dl.acm.org/doi/pdf/10.1145/27651.27656","https://scholar.google.com/scholar?q=related:FkuCwRO_a60J:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
0,"EP Gord, MD Hopwood, LA Rowe","Language constructs for message handling in decentralized programs",1974,"… of the 1974 annual ACM conference …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1408800.1408845","",541,"2022-06-21 20:50:26","","10.1145/1408800.1408845","","",,,,,0,0.00,0,3,48,"… This paper presents several high order language message handling constructs and … In a decentralized environment [1,5] such as a network or a loosely-coupled multiprocessor, …","https://dl.acm.org/doi/pdf/10.1145/1408800.1408845","https://scholar.google.com/scholar?q=related:we7YfY3GmnYJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
1,"D Wu, J Li, S Behroozi, Y Kim…","UNO: Virtualizing and unifying nonlinear operations for emerging neural networks",2021,"2021 IEEE/ACM …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9502473/","https://scholar.google.com/scholar?cites=13488037549290508814&as_sdt=2005&sciodt=2007&hl=en",542,"2022-06-21 20:50:26","","","","",,,,,1,1.00,0,5,1,"… the energy efficiency of neural network inference due to their … significant in emerging neural network models, have been … is performed from low order to high order. However, the potential …","https://diwu1990.github.io/files/2021-07-26-islped-paper.pdf","https://scholar.google.com/scholar?q=related:DlKXOrAiL7sJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
8,"Q Deng, K Wang, M Zhao, Z Zou, R Wu, J Tao…","Personalized bundle recommendation in online games",2020,"… of the 29th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3340531.3412734","https://scholar.google.com/scholar?cites=5632533905426025552&as_sdt=2005&sciodt=2007&hl=en",543,"2022-06-21 20:50:26","","10.1145/3340531.3412734","","",,,,,8,4.00,1,7,2,"… interactions, and solve it with a neural network model that can learn directly on the graph-… We can stack several layers to learn better hidden representations (high-order interactions) …","https://arxiv.org/pdf/2104.05307","https://scholar.google.com/scholar?q=related:UAxDmr7HKk4J:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
0,"Z Yan, K Xie, X Wang, D Zhang, G Xie…","Multivariate Time Series Forecasting exploiting Tensor Projection Embedding and Gated Memory Network",2021,"2021 IEEE/ACM 29th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9521337/","",544,"2022-06-21 20:50:26","","","","",,,,,0,0.00,0,6,1,"… network stage, our objective is to extract the common long-term pattern features in the datasets for the prediction task. The module implemented with Time Series Network … High-order …","","https://scholar.google.com/scholar?q=related:nrKKeEXJzycJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
1,"KH Lai, CM Chen, MF Tsai…","NavWalker: Information augmented network embedding",2018,"2018 IEEE/WIC/ACM …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8609570/","https://scholar.google.com/scholar?cites=881029051594828558&as_sdt=2005&sciodt=2007&hl=en",545,"2022-06-21 20:50:26","","","","",,,,,1,0.25,0,4,4,"… fails to consider highorder relations within an information network. Therefore, there have been several network embedding techniques proposed for the high-order relation networks. …","","https://scholar.google.com/scholar?q=related:DusbKUELOgwJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
