Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"A Facchini, C Rottondi, G Verticale","Emergence of Shared Behaviour in Distributed Scheduling Systems for Domestic Appliances",2016,"ACM SIGMETRICS Performance …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3003977.3003999","",460,"2022-06-21 19:36:36","","10.1145/3003977.3003999","","",,,,,0,0.00,0,3,6,"… as a promising approach to capture the complex interdependencies in the behaviour of electricity … Contagion of habitual behaviour in social networks: An agent-based model. In Privacy, …","https://re.public.polimi.it/bitstream/11311/998164/1/facchini.pdf","https://scholar.google.com/scholar?q=related:uGW3rp0cD9QJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
1,"C Liao, A Squicciarini, C Griffin…","A hybrid epidemic model for antinormative behavior in online social networks",2015,"2015 IEEE/ACM …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7403746/","https://scholar.google.com/scholar?cites=661787300031294216&as_sdt=2005&sciodt=2007&hl=en",461,"2022-06-21 19:36:36","","","","",,,,,1,0.14,0,4,7,"… This user is immune to the contagion. It is reasonable to assume that these users were immune … More complex hybrid automata are possible, but not needed for the data set we present. …","","https://scholar.google.com/scholar?q=related:COs6BwskLwkJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
92,"MF Jung","Affective grounding in human-robot interaction",2017,"2017 12th ACM/IEEE International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8534917/","https://scholar.google.com/scholar?cites=2266966195220866185&as_sdt=2005&sciodt=2007&hl=en",462,"2022-06-21 19:36:36","","10.1145/2909824.3020224","","",,,,,92,18.40,92,1,5,"… However, the correct classification of a facial muscle configuration, movement, or other complex body movement does not mean that the person is actually happy. This idea that our …","https://dl.acm.org/doi/pdf/10.1145/2909824.3020224","https://scholar.google.com/scholar?q=related:iWT1X77hdR8J:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
264,"C Donnat, M Zitnik, D Hallac, J Leskovec","Learning structural node embeddings via diffusion wavelets",2018,"Proceedings of the 24th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3219819.3220025","https://scholar.google.com/scholar?cites=17735598228362187006&as_sdt=2005&sciodt=2007&hl=en",463,"2022-06-21 19:36:36","","10.1145/3219819.3220025","","",,,,,264,66.00,66,4,4,"… “varied” setup, we mix the three basic shapes by placing 8 instances of each type randomly along a cycle (of length 40), thus generating synthetic graphs with richer and more complex …","https://arxiv.org/pdf/1710.10321","https://scholar.google.com/scholar?q=related:_lCTGJ-AIfYJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
2,"L Cabrera-Quiros","Towards multimodal analysis of human behavior in crowded mingling scenarios using movement cues from wearable sensors and cameras",2016,"… of the 2016 ACM International Joint Conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2968219.2971359","https://scholar.google.com/scholar?cites=10953189097013421317&as_sdt=2005&sciodt=2007&hl=en",464,"2022-06-21 19:36:36","","10.1145/2968219.2971359","","",,,,,2,0.33,2,1,6,"… and dynamic nature, these scenarios are highly complex and difficult to analyze in fine detail … However, a deep analysis in emotional contagion is out of the scope of this thesis work. …","","https://scholar.google.com/scholar?q=related:BaUqhXOLAZgJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
7,"L Miralles-Pechuán, F Jiménez, H Ponce…","A methodology based on deep q-learning/genetic algorithms for optimizing covid-19 pandemic government actions",2020,"… of the 29th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3340531.3412179","https://scholar.google.com/scholar?cites=7517368203257306324&as_sdt=2005&sciodt=2007&hl=en",465,"2022-06-21 19:36:36","","10.1145/3340531.3412179","","",,,,,7,3.50,2,4,2,"… It is also open to incorporate more complex SEIR models. The proposed methodology uses … • The temperature and humidity represented with 𝜃 rises so that the probability of contagion …","https://dl.acm.org/doi/pdf/10.1145/3340531.3412179","https://scholar.google.com/scholar?q=related:1Nz3WI0OU2gJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
118,"L Backstrom, J Kleinberg, L Lee…","Characterizing and curating conversation threads: expansion, focus, volume, re-entry",2013,"… of the sixth ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2433396.2433401","https://scholar.google.com/scholar?cites=15256277060286447510&as_sdt=2005&sciodt=2007&hl=en",466,"2022-06-21 19:36:36","","10.1145/2433396.2433401","","",,,,,118,13.11,30,4,9,"… Information contagion: An empirical study of the spread of news on Digg and Twitter social … topics: Idioms, political hashtags, and complex contagion on Twitter. WWW, 2011. [22] S. …","https://arxiv.org/pdf/1304.4602.pdf;","https://scholar.google.com/scholar?q=related:ln9QtScvudMJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
9,"L Falzon, C McCurrie, J Dunn","Representation and analysis of Twitter activity: A dynamic network perspective",2017,"Proceedings of the 2017 IEEE/ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3110025.3122118","https://scholar.google.com/scholar?cites=1378695468318037220&as_sdt=2005&sciodt=2007&hl=en",467,"2022-06-21 19:36:36","","10.1145/3110025.3122118","","",,,,,9,1.80,3,3,5,"… measures that are suitable for the analysis of contagion processes, and to conduct an initial … Therefore, if we wish to understand these complex social phenomena in the Twittersphere, …","https://www.researchgate.net/profile/Caitlin-Mccurrie/publication/321068362_Representation_and_Analysis_of_Twitter_Activity_A_Dynamic_Network_Perspective/links/5bb18a01a6fdccd3cb809f7e/Representation-and-Analysis-of-Twitter-Activity-A-Dynamic-Network-Perspective.pdf","https://scholar.google.com/scholar?q=related:5JSJSjkcIhMJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
3,"A Bruun, ELC Law, TD Nielsen, M Heintz","Do you feel the same? On the robustness of cued-recall debriefing for user experience evaluation",2021,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3453479","https://scholar.google.com/scholar?cites=7535270521188725493&as_sdt=2005&sciodt=2007&hl=en",468,"2022-06-21 19:36:36","","10.1145/3453479","","",,,,,3,3.00,1,4,1,"… Participants may be cognitively and emotionally exhausted after working out some challenging tasks with a complex system. A salient reason is to avoid the adverse effect of fatigue on …","https://www.researchgate.net/profile/Anders-Bruun-3/publication/350174757_Do_You_Feel_the_Same_On_the_Robustness_of_Cued-_Recall_Debriefing_for_User_Experience_Evaluation/links/605464e692851cd8ce4ff58d/Do-You-Feel-the-Same-On-the-Robustness-of-Cued-Recall-Debriefing-for-User-Experience-Evaluation.pdf","https://scholar.google.com/scholar?q=related:9TLtjZ2okmgJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
5,"C Zhong, N Sastry","Systems applications of social networks",2017,"ACM Computing Surveys (CSUR)","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3092742","https://scholar.google.com/scholar?cites=6059368541882627986&as_sdt=2005&sciodt=2007&hl=en",469,"2022-06-21 19:36:36","","10.1145/3092742","","",,,,,5,1.00,3,2,5,"… contagion, in terms of people “liking” pages on Facebook, starts independently as local contagions and becomes a global contagion … By contrast, biological and technological complex …","https://arxiv.org/pdf/1707.05104","https://scholar.google.com/scholar?q=related:kjcXvpUzF1QJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
38,"H Gui, Y Sun, J Han, G Brova","Modeling topic diffusion in multi-relational bibliographic information networks",2014,"Proceedings of the 23rd ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2661829.2662000","https://scholar.google.com/scholar?cites=5096288952215599108&as_sdt=2005&sciodt=2007&hl=en",470,"2022-06-21 19:36:36","","10.1145/2661829.2662000","","",,,,,38,4.75,10,4,8,"… Differences in the mechanics of information diffusion across topics: idioms, political hashtags, and complex contagion on twitter. In Proceedings of the 20th international conference on …","http://hanj.cs.illinois.edu/pdf/cikm14_hgui.pdf","https://scholar.google.com/scholar?q=related:BPiO_cynuUYJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
3,"F Förster, J Saunders, H Lehmann…","Robots Learning to Say “No” Prohibition and Rejective Mechanisms in Acquisition of Linguistic Negation",2019,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3359618","https://scholar.google.com/scholar?cites=12984993108715884534&as_sdt=2005&sciodt=2007&hl=en",471,"2022-06-21 19:36:36","","10.1145/3359618","","",,,,,3,1.00,1,4,3,"… interactional constellations are more complex than a simple … If such a mechanism of acoustic affective contagion could be … The difference between this account of emotional contagion (…","https://dl.acm.org/doi/pdf/10.1145/3359618","https://scholar.google.com/scholar?q=related:9s_nV2_2M7QJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
0,"ACSA Domingues, EP de Mattos, FA Silva…","Social Mix-zones: Anonymizing Personal Information on Contact Tracing Data",2021,"… of the 18th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3479240.3488533","",472,"2022-06-21 19:36:36","","10.1145/3479240.3488533","","",,,,,0,0.00,0,4,1,"… Consider, for example, a scenario in which we want to evaluate contagion models using … As the mix-zone parameters increase, its efficacy reduces, given that a more complex scenario …","","https://scholar.google.com/scholar?q=related:2iYpALqTb2QJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
74,"SA Hale, H Margetts, T Yasseri","Petition growth and success rates on the UK No. 10 Downing Street website",2013,"Proceedings of the 5th annual ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2464464.2464518","https://scholar.google.com/scholar?cites=5357423396532909088&as_sdt=2005&sciodt=2007&hl=en",473,"2022-06-21 19:36:36","","10.1145/2464464.2464518","","",,,,,74,8.22,25,3,9,"… In the theory of punctuated equilibrium the media plays a key role in terms of ‘lurching’ from one issue to another and having a complex feedback relationship with public opinion. The …","https://arxiv.org/pdf/1304.0588","https://scholar.google.com/scholar?q=related:IPS1vTFkWUoJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
0,"NA Beres, M Klarkowski, RL Mandryk","Under Pressure: Exploring Choke and Clutch in Competitive Video Games",2021,"Proceedings of the ACM on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3474666","",474,"2022-06-21 19:36:36","","10.1145/3474666","","",,,,,0,0.00,0,3,1,"… The mechanisms underlying choke and clutch performance are complex, involving nuances in how the phenomenon is experienced across individuals with differing traits and …","https://dl.acm.org/doi/pdf/10.1145/3474666","https://scholar.google.com/scholar?q=related:UPW40ZUOTkkJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
26,"Q Wu, Y Gao, X Gao, P Weng, G Chen","Dual sequential prediction models linking sequential recommendation and information dissemination",2019,"Proceedings of the 25th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3292500.3330959","https://scholar.google.com/scholar?cites=7957367855924482717&as_sdt=2005&sciodt=2007&hl=en",475,"2022-06-21 19:36:36","","10.1145/3292500.3330959","","",,,,,26,8.67,5,5,3,"… analogy between information diffusion and viral contagion). These two situations respectively … like LSTM or GRU to capture complex temporal dependencies. We further concatenate the …","https://qitianwu.github.io/assets/Dual%20Sequential.pdf","https://scholar.google.com/scholar?q=related:nZJ9r-c_bm4J:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
0,"MR Hasan, D Saha, FA Chowdhury, J Degnan…","DiffuScope: inferring post-specific diffusion network",2021,"… of the 2021 IEEE/ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3487351.3490967","",476,"2022-06-21 19:36:36","","10.1145/3487351.3490967","","",,,,,0,0.00,0,5,1,"… Differences in the mechanics of information diffusion across topics: idioms, political hashtags, and complex contagion on twitter. In Proceedings of the 20th international conference on …","","https://scholar.google.com/scholar?q=related:xAqG6xHstzYJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
16,"E Zell, K Zibrek, R McDonnell","Perception of virtual characters",2019,"ACM Siggraph 2019 Courses","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3305366.3328101","https://scholar.google.com/scholar?cites=4887469891225727329&as_sdt=2005&sciodt=2007&hl=en",477,"2022-06-21 19:36:36","","10.1145/3305366.3328101","","",,,,,16,5.33,5,3,3,"… This is needed because visual stimuli are very complex. A good example of this process is … Effects of virtual human appearance fidelity on emotion contagion in affective inter-personal …","https://www.researchgate.net/profile/Katja-Zibrek/publication/334751657_Perception_of_virtual_characters/links/5ed8d1e1299bf1c67d3bdca8/Perception-of-virtual-characters.pdf","https://scholar.google.com/scholar?q=related:YTHtnPjH00MJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
3,"OS Oguz, W Rampeltshammer, S Paillan…","An ontology for human-human interactions and learning interaction behavior policies",2019,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3326539","https://scholar.google.com/scholar?cites=3029169952362817866&as_sdt=2005&sciodt=2007&hl=en",478,"2022-06-21 19:36:36","","10.1145/3326539","","",,,,,3,1.00,1,4,3,"… Taking our pick-and-place example, this would be the case if assembling the brick requires a more complex action such as screwing rather than just plugging in. In essence, for an …","https://dl.acm.org/doi/pdf/10.1145/3326539","https://scholar.google.com/scholar?q=related:SmnfvgXGCSoJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
0,"S Boas","No in disguise: algorithmically targeted conversations about sexual consent in a multimedia art installation",2019,"ACM SIGGRAPH 2019 Art Gallery","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3306211.3320144","",479,"2022-06-21 19:36:36","","10.1145/3306211.3320144","","",,,,,0,0.00,0,1,3,"… We wanted to explore the capacity of these tools to facilitate complex discussions on challenging personal topics. Because some men were willing to casually state their views on …","","https://scholar.google.com/scholar?q=related:W6d5PVd99HQJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
89,"D Ellis","Worm anatomy and model",2003,"Proceedings of the 2003 ACM workshop on Rapid …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/948187.948196","https://scholar.google.com/scholar?cites=7005469052684058586&as_sdt=2005&sciodt=2007&hl=en",480,"2022-06-21 19:36:36","","10.1145/948187.948196","","",,,,,89,4.68,89,1,19,"… Contagion worms [11] use a TAF that considers information available on the host or that is … Kuang systems (eg, UKuang, and NetKuang) have been used to identify complex attack paths …","https://vxug.fakedoma.in/archive/other/VxHeavenPdfs/Worm%20Anatomy%20and%20Model.pdf","https://scholar.google.com/scholar?q=related:2r85ovxsOGEJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
0,"M Namara, BP Knijnenburg","The Differential Effect of Privacy-Related Trust on Groupware Application Adoption and Use during the COVID-19 pandemic",2021,"Proceedings of the ACM on Human …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3479549","",481,"2022-06-21 19:36:36","","10.1145/3479549","","",,,,,0,0.00,0,2,1,"… However, while UTAUT (and its successor UTAUT2) are increasingly being used (see [20]), they have been criticized as complex models due to the high number of independent …","","https://scholar.google.com/scholar?q=related:qI8PZmONo4oJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
12,"P Robles, S Moreno, J Neville","Sampling of attributed networks from hierarchical generative models",2016,"Proceedings of the 22nd ACM SIGKDD …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2939672.2939808","https://scholar.google.com/scholar?cites=12587438575140826519&as_sdt=2005&sciodt=2007&hl=en",482,"2022-06-21 19:36:36","","10.1145/2939672.2939808","","",,,,,12,2.00,4,3,6,"… However, due to the complex GNM hierarchy, we cannot model … node-attribute values and complex network structure that match … Homophily and contagion are generically confounded in …","https://dl.acm.org/doi/pdf/10.1145/2939672.2939808","https://scholar.google.com/scholar?q=related:l21RZ7GQr64J:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
9,"Z Fu, Y Wu, H Zhang, Y Hu, D Zhao, R Yan","Be aware of the hot zone: a warning system of hazard area prediction to intervene novel coronavirus covid-19 outbreak",2020,"… the 43rd International ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3397271.3401429","https://scholar.google.com/scholar?cites=5327561901253722433&as_sdt=2005&sciodt=2007&hl=en",483,"2022-06-21 19:36:36","","10.1145/3397271.3401429","","",,,,,9,4.50,2,6,2,"… warn people to pay attention to the risk of contagion in these zones. People are suggested to … , metro stations, and apartment complex) within the activity range 𝑟 of the area to predict: …","http://zhenxinfu.com/papers/FuSIGIR2020Covid.pdf","https://scholar.google.com/scholar?q=related:QQEik1JN70kJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
88,"P Chikersal, M Tomprou, YJ Kim, AW Woolley…","Deep structures of collaboration: Physiological correlates of collective intelligence and group satisfaction",2017,"… of the 2017 ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2998181.2998250","https://scholar.google.com/scholar?cites=12256709627168294757&as_sdt=2005&sciodt=2007&hl=en",484,"2022-06-21 19:36:36","","10.1145/2998181.2998250","","",,,,,88,17.60,18,5,5,"… to predict team’s future performance on a more complex task [95]. Recent work has replicated … Synchrony in facial expressions also promotes emotional contagion among dyads [62]. …","https://dl.acm.org/doi/pdf/10.1145/2998181.2998250","https://scholar.google.com/scholar?q=related:ZQd6kneUGKoJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
6,"F Irannejad Bisafar, B Foucault Welles…","Supporting youth activists? Strategic use of social media: a qualitative investigation of design opportunities",2020,"… of the ACM on Human …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3415180","https://scholar.google.com/scholar?cites=1485835081831342760&as_sdt=2005&sciodt=2007&hl=en",485,"2022-06-21 19:36:36","","10.1145/3415180","","",,,,,6,3.00,2,3,2,"Social Networking Sites (SNS) provide a platform for engaging youth in activism (eg, by helping mobilize civic action). While youth typically employ casual approaches to online activism …","https://dl.acm.org/doi/pdf/10.1145/3415180","https://scholar.google.com/scholar?q=related:qOJedyK_nhQJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
3,"Y Yao, H Tong, F Xu, J Lu","On the measurement and prediction of web content utility: A review",2017,"ACM SIGKDD Explorations Newsletter","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3166054.3166056","https://scholar.google.com/scholar?cites=17590836360441273543&as_sdt=2005&sciodt=2007&hl=en",486,"2022-06-21 19:36:36","","10.1145/3166054.3166056","","",,,,,3,0.60,1,4,5,"… (such as the quality of the content, the complex interactions between users and content, etc.). … This problem is seldom studied by existing researchers due to the fact that complex factors (…","https://par.nsf.gov/servlets/purl/10062453","https://scholar.google.com/scholar?q=related:x5wgNng0H_QJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
3,"S Rajtmajer, C Griffin, D Mikesell…","An evolutionary game model for the spread of non-cooperative behavior in online social networks",2015,"… of the 30th Annual ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2695664.2695867","https://scholar.google.com/scholar?cites=4811827728393474541&as_sdt=2005&sciodt=2007&hl=en",487,"2022-06-21 19:36:36","","10.1145/2695664.2695867","","",,,,,3,0.43,1,4,7,"… foundation for an extension of the general contagion model for influence online to include the … of the Jacobian lies within a disk in the complex plane centered at −1 with radius 1. Thus, …","","https://scholar.google.com/scholar?q=related:7ZFEJ9MLx0IJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
25,"R Meo, E Sulis","Processing affect in social media: A comparison of methods to distinguish emotions in tweets",2017,"ACM Transactions on Internet Technology (TOIT)","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2996187","https://scholar.google.com/scholar?cites=17460281999440558457&as_sdt=2005&sciodt=2007&hl=en",488,"2022-06-21 19:36:36","","10.1145/2996187","","",,,,,25,5.00,13,2,5,"Emotion analysis in social media is challenging. While most studies focus on positive and negative sentiments, the differentiation between emotions is more difficult. We investigate the …","https://core.ac.uk/download/pdf/302082804.pdf","https://scholar.google.com/scholar?q=related:eTnNTvhhT_IJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
16,"V Arnaboldi, M Conti, M La Gala, A Passarella…","Information diffusion in OSNs: the impact of nodes' sociality",2014,"… of the 29th Annual ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2554850.2555000","https://scholar.google.com/scholar?cites=819942402972159628&as_sdt=2005&sciodt=2007&hl=en",489,"2022-06-21 19:36:36","","10.1145/2554850.2555000","","",,,,,16,2.00,3,5,8,"… These models assume, similarly to what happens in a virus contagion, that a node is infected … cascading effect, thus the paths followed by information during the contagion are called in- …","https://www.researchgate.net/profile/Valerio-Arnaboldi/publication/266655166_Information_Diffusion_in_OSNs_The_Impact_of_Nodes'_Sociality/links/556c0cf608aeccd7773a2325/Information-Diffusion-in-OSNs-The-Impact-of-Nodes-Sociality.pdf","https://scholar.google.com/scholar?q=related:jI5vcUUFYQsJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
254,"SR Kairam, DJ Wang, J Leskovec","The life and death of online groups: Predicting group growth and longevity",2012,"Proceedings of the fifth ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2124295.2124374","https://scholar.google.com/scholar?cites=13704364178105617733&as_sdt=2005&sciodt=2007&hl=en",490,"2022-06-21 19:36:36","","10.1145/2124295.2124374","","",,,,,254,25.40,85,3,10,"… The results of our combined analysis provide insight into how both early non-diffusion growth and a complex set of network constraints appear to contribute to the initial and continued …","https://www-cs-faculty.stanford.edu/people/jure/pubs/groups-wsdm12.pdf","https://scholar.google.com/scholar?q=related:Rc2SdJyuL74J:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
9,"A Tanaka, H Takemura, K Tajima","Why you follow: A classification scheme for Twitter follow links",2014,"Proceedings of the 25th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2631775.2631790","https://scholar.google.com/scholar?cites=2800866841648060572&as_sdt=2005&sciodt=2007&hl=en",491,"2022-06-21 19:36:36","","10.1145/2631775.2631790","","",,,,,9,1.13,3,3,8,"Twitter is used for various purposes, such as, information publishing/gathering, open discussions, and personal communications. As a result, there are various types of follow links. In …","","https://scholar.google.com/scholar?q=related:nFiah42t3iYJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
6,"M Ruensuk, E Cheon, H Hong, I Oakley","How Do You Feel Online: Exploiting Smartphone Sensors to Detect Transitory Emotions during Social Media Use",2020,"Proceedings of the ACM on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3432223","https://scholar.google.com/scholar?cites=8112460322572233180&as_sdt=2005&sciodt=2007&hl=en",492,"2022-06-21 19:36:36","","10.1145/3432223","","",,,,,6,3.00,2,4,2,"… It is therefore unclear whether the results of this study will generalize to a more complex and naturalistic set of input tasks and actions. As the primary goal of this paper is to assess the …","http://www.whereveriam.org/work/UNIST/Ruensuk-IMWUT20.pdf","https://scholar.google.com/scholar?q=related:3Gleha4_lXAJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
72,"P Porras, L Briesemeister, K Skinner, K Levitt…","A hybrid quarantine defense",2004,"… of the 2004 ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1029618.1029630","https://scholar.google.com/scholar?cites=11014310581168103004&as_sdt=2005&sciodt=2007&hl=en",493,"2022-06-21 19:36:36","","10.1145/1029618.1029630","","",,,,,72,4.00,14,5,18,"… The assumption holds well for random-scan worms, but not as well for topology, contagion, flash … We explain this behavior with the complex dynamics of the Friends scheme. In order to …","http://www.cs.columbia.edu/~locasto/projects/candidacy/papers/porras2004hybrid.pdf","https://scholar.google.com/scholar?q=related:XN5ZBB6x2pgJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
38,"M Glenski, T Weninger","Rating effects on social news posts and comments",2017,"ACM Transactions on Intelligent Systems and …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2963104","https://scholar.google.com/scholar?cites=7912320147497025932&as_sdt=2005&sciodt=2007&hl=en",494,"2022-06-21 19:36:36","","10.1145/2963104","","",,,,,38,7.60,19,2,5,"At a time when information seekers first turn to digital sources for news and opinion, it is critical that we understand the role that social media plays in human behavior. This is especially …","https://dl.acm.org/doi/pdf/10.1145/2963104","https://scholar.google.com/scholar?q=related:jAG6vEA1zm0J:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
2,"P Ioannidis, L Eklund, AS Løvlie","We Dare You: A Lifecycle Study of a Substitutional Reality Installation in a Museum Space",2021,"Journal on Computing and Cultural …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3439862","https://scholar.google.com/scholar?cites=826674006607911153&as_sdt=2005&sciodt=2007&hl=en",495,"2022-06-21 19:36:36","","10.1145/3439862","","",,,,,2,2.00,1,3,1,"… 75], and highlights the complex demands placed on GLAM actors by funding bodies and … in general for many years going forward, making contagion-safe interaction a long-lasting …","https://www.academia.edu/download/83255291/2012.01792v1.pdf","https://scholar.google.com/scholar?q=related:8djpDKHveAsJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
28,"RJ La","Interdependent security with strategic agents and cascades of infection",2015,"IEEE/ACM Transactions on Networking","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7065333/","https://scholar.google.com/scholar?cites=14966956930267520319&as_sdt=2005&sciodt=2007&hl=en",496,"2022-06-21 19:36:36","","","","",,,,,28,4.00,28,1,7,"… contagion threshold depend on the mean node degree; for small mean degrees, clustering impedes contagion, whereas for large mean degrees, contagion is facilitated by clustering. …","https://ieeexplore.ieee.org/ielaam/90/7491396/7065333-aam.pdf","https://scholar.google.com/scholar?q=related:P50qnQdQtc8J:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
0,"A Canossa, D Salimov, A Azadvar…","For Honor, for Toxicity: Detecting Toxic Behavior through Gameplay",2021,"… of the ACM on Human …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3474680","",497,"2022-06-21 19:36:36","","10.1145/3474680","","",,,,,0,0.00,0,4,1,"… management perspective dealing with toxicity is complex. However, it also highlights … However, peer reviewing in online games is also more complex and nuanced than seeing …","https://www.researchgate.net/profile/Casper-Harteveld/publication/355126528_For_Honor_for_Toxicity_Detecting_Toxic_Behavior_through_Gameplay/links/6162f7690bf51d4817685a71/For-Honor-for-Toxicity-Detecting-Toxic-Behavior-through-Gameplay.pdf","https://scholar.google.com/scholar?q=related:owmszAZjpXQJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
49,"I Heimbach, B Schiller, T Strufe, O Hinz","Content virality on online social networks: Empirical evidence from Twitter, Facebook, and Google+ on German news websites",2015,"Proceedings of the 26th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2700171.2791032","https://scholar.google.com/scholar?cites=7689351974320811968&as_sdt=2005&sciodt=2007&hl=en",498,"2022-06-21 19:36:36","","10.1145/2700171.2791032","","",,,,,49,7.00,12,4,7,"… Our results highlight that the predictors for virality are more complex than previous research … Information contagion: An empirical study of the spread of news on digg and twitter social …","","https://scholar.google.com/scholar?q=related:wC9XduEQtmoJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
